driver_id,team_id,gp_number,year,compound,stint_start_lap,tyre_life
ALO,alpine,12,2022,C3,1.0,18.0
ALO,alpine,12,2022,C2,19.0,35.0
LEC,ferrari,12,2022,C3,1.0,18.0
STR,aston_martin,12,2022,C3,1.0,20.0
STR,aston_martin,12,2022,C2,19.0,36.0
MAG,haas,12,2022,C3,1.0,8.0
MAG,haas,12,2022,C2,9.0,10.0
MAG,haas,12,2022,C2,19.0,20.0
TSU,alphatauri,12,2022,C3,1.0,11.0
TSU,alphatauri,12,2022,C2,12.0,7.0
ALB,williams,12,2022,C3,1.0,18.0
ALB,williams,12,2022,C2,19.0,35.0
ZHO,alfa,12,2022,C3,1.0,9.0
ZHO,alfa,12,2022,C2,10.0,13.0
ZHO,alfa,12,2022,C2,23.0,26.0
RIC,mclaren,12,2022,C3,1.0,18.0
RIC,mclaren,12,2022,C2,19.0,35.0
OCO,alpine,12,2022,C3,1.0,18.0
OCO,alpine,12,2022,C2,19.0,35.0
NOR,mclaren,12,2022,C3,1.0,18.0
NOR,mclaren,12,2022,C2,19.0,35.0
HAM,mercedes,12,2022,C3,1.0,18.0
HAM,mercedes,12,2022,C2,19.0,35.0
MSC,haas,12,2022,C3,1.0,9.0
MSC,haas,12,2022,C2,10.0,9.0
MSC,haas,12,2022,C2,19.0,35.0
VET,aston_martin,12,2022,C3,1.0,21.0
VET,aston_martin,12,2022,C2,20.0,35.0
SAI,ferrari,12,2022,C2,1.0,18.0
SAI,ferrari,12,2022,C3,19.0,24.0
SAI,ferrari,12,2022,C3,43.0,11.0
LAT,williams,12,2022,C3,1.0,19.0
LAT,williams,12,2022,C2,20.0,19.0
LAT,williams,12,2022,C3,39.0,3.0
RUS,mercedes,12,2022,C3,1.0,18.0
RUS,mercedes,12,2022,C2,19.0,36.0
BOT,alfa,12,2022,C2,1.0,18.0
BOT,alfa,12,2022,C2,19.0,18.0
VER,red_bull,13,2022,C4,1.0,17.0
VER,red_bull,13,2022,C3,17.0,22.0
VER,red_bull,13,2022,C3,39.0,32.0
GAS,alphatauri,13,2022,C4,1.0,16.0
GAS,alphatauri,13,2022,C3,17.0,30.0
GAS,alphatauri,13,2022,C4,47.0,23.0
PER,red_bull,13,2022,C4,1.0,18.0
PER,red_bull,13,2022,C3,19.0,24.0
PER,red_bull,13,2022,C3,43.0,28.0
ALO,alpine,13,2022,C3,1.0,21.0
ALO,alpine,13,2022,C2,22.0,48.0
LEC,ferrari,13,2022,C3,1.0,21.0
LEC,ferrari,13,2022,C3,22.0,18.0
LEC,ferrari,13,2022,C2,40.0,15.0
LEC,ferrari,13,2022,C4,55.0,19.0
STR,aston_martin,13,2022,C4,1.0,17.0
STR,aston_martin,13,2022,C3,15.0,33.0
STR,aston_martin,13,2022,C4,47.0,23.0
MAG,haas,13,2022,C3,1.0,6.0
MAG,haas,13,2022,C2,7.0,29.0
MAG,haas,13,2022,C3,36.0,32.0
MAG,haas,13,2022,C4,68.0,2.0
TSU,alphatauri,13,2022,C4,1.0,13.0
TSU,alphatauri,13,2022,C3,14.0,20.0
TSU,alphatauri,13,2022,C4,34.0,18.0
TSU,alphatauri,13,2022,C4,52.0,20.0
ALB,williams,13,2022,C4,1.0,2.0
ALB,williams,13,2022,C3,3.0,19.0
ALB,williams,13,2022,C3,22.0,19.0
ALB,williams,13,2022,C4,41.0,29.0
ZHO,alfa,13,2022,C3,1.0,27.0
ZHO,alfa,13,2022,C2,28.0,24.0
ZHO,alfa,13,2022,C4,52.0,18.0
RIC,mclaren,13,2022,C4,1.0,17.0
RIC,mclaren,13,2022,C3,16.0,31.0
RIC,mclaren,13,2022,C2,47.0,23.0
OCO,alpine,13,2022,C3,1.0,23.0
OCO,alpine,13,2022,C2,24.0,46.0
NOR,mclaren,13,2022,C4,1.0,17.0
NOR,mclaren,13,2022,C3,15.0,28.0
NOR,mclaren,13,2022,C2,43.0,28.0
HAM,mercedes,13,2022,C3,1.0,19.0
HAM,mercedes,13,2022,C3,20.0,32.0
HAM,mercedes,13,2022,C4,52.0,21.0
MSC,haas,13,2022,C3,1.0,21.0
MSC,haas,13,2022,C2,22.0,20.0
MSC,haas,13,2022,C3,42.0,28.0
VET,aston_martin,13,2022,C4,1.0,15.0
VET,aston_martin,13,2022,C3,16.0,32.0
VET,aston_martin,13,2022,C3,47.0,23.0
SAI,ferrari,13,2022,C3,1.0,17.0
SAI,ferrari,13,2022,C3,18.0,30.0
SAI,ferrari,13,2022,C4,48.0,26.0
LAT,williams,13,2022,C3,1.0,18.0
LAT,williams,13,2022,C3,19.0,21.0
LAT,williams,13,2022,C4,40.0,17.0
LAT,williams,13,2022,C4,57.0,13.0
RUS,mercedes,13,2022,C4,1.0,19.0
RUS,mercedes,13,2022,C3,17.0,23.0
RUS,mercedes,13,2022,C3,40.0,31.0
BOT,alfa,13,2022,C3,1.0,26.0
VER,red_bull,14,2022,C4,1.0,15.0
VER,red_bull,14,2022,C3,16.0,15.0
VER,red_bull,14,2022,C3,31.0,14.0
GAS,alphatauri,14,2022,C3,1.0,10.0
GAS,alphatauri,14,2022,C2,11.0,12.0
GAS,alphatauri,14,2022,C3,23.0,22.0
PER,red_bull,14,2022,C3,1.0,14.0
PER,red_bull,14,2022,C3,15.0,13.0
PER,red_bull,14,2022,C2,28.0,17.0
ALO,alpine,14,2022,C3,1.0,11.0
ALO,alpine,14,2022,C3,12.0,14.0
ALO,alpine,14,2022,C2,26.0,19.0
LEC,ferrari,14,2022,C4,1.0,3.0
LEC,ferrari,14,2022,C3,4.0,22.0
LEC,ferrari,14,2022,C3,26.0,17.0
LEC,ferrari,14,2022,C4,43.0,5.0
STR,aston_martin,14,2022,C3,1.0,16.0
STR,aston_martin,14,2022,C3,16.0,12.0
STR,aston_martin,14,2022,C2,27.0,18.0
MAG,haas,14,2022,C3,1.0,11.0
MAG,haas,14,2022,C2,12.0,16.0
MAG,haas,14,2022,C3,28.0,16.0
TSU,alphatauri,14,2022,C2,1.0,18.0
TSU,alphatauri,14,2022,C3,19.0,12.0
TSU,alphatauri,14,2022,C3,31.0,14.0
ALB,williams,14,2022,C3,1.0,10.0
ALB,williams,14,2022,C2,11.0,16.0
ALB,williams,14,2022,C3,27.0,18.0
ZHO,alfa,14,2022,C3,1.0,14.0
ZHO,alfa,14,2022,C3,15.0,14.0
ZHO,alfa,14,2022,C4,29.0,16.0
RIC,mclaren,14,2022,C3,1.0,12.0
RIC,mclaren,14,2022,C2,13.0,20.0
RIC,mclaren,14,2022,C3,33.0,12.0
OCO,alpine,14,2022,C3,1.0,12.0
OCO,alpine,14,2022,C2,13.0,20.0
OCO,alpine,14,2022,C3,33.0,12.0
NOR,mclaren,14,2022,C3,1.0,13.0
NOR,mclaren,14,2022,C2,14.0,16.0
NOR,mclaren,14,2022,C3,30.0,15.0
HAM,mercedes,14,2022,C3,1.0,1.0
MSC,haas,14,2022,C3,1.0,14.0
MSC,haas,14,2022,C2,15.0,16.0
MSC,haas,14,2022,C3,31.0,13.0
VET,aston_martin,14,2022,C3,1.0,15.0
VET,aston_martin,14,2022,C2,15.0,19.0
VET,aston_martin,14,2022,C3,34.0,12.0
SAI,ferrari,14,2022,C4,1.0,13.0
SAI,ferrari,14,2022,C3,12.0,14.0
SAI,ferrari,14,2022,C2,26.0,19.0
LAT,williams,14,2022,C3,1.0,3.0
LAT,williams,14,2022,C3,4.0,13.0
LAT,williams,14,2022,C2,16.0,19.0
LAT,williams,14,2022,C4,35.0,9.0
RUS,mercedes,14,2022,C3,1.0,13.0
RUS,mercedes,14,2022,C3,14.0,16.0
RUS,mercedes,14,2022,C2,30.0,15.0
VER,red_bull,15,2022,C3,1.0,18.0
VER,red_bull,15,2022,C2,19.0,30.0
VER,red_bull,15,2022,C1,49.0,8.0
VER,red_bull,15,2022,C3,57.0,19.0
GAS,alphatauri,15,2022,C3,1.0,14.0
GAS,alphatauri,15,2022,C2,12.0,22.0
GAS,alphatauri,15,2022,C1,33.0,25.0
GAS,alphatauri,15,2022,C3,57.0,16.0
PER,red_bull,15,2022,C3,1.0,19.0
PER,red_bull,15,2022,C2,15.0,26.0
PER,red_bull,15,2022,C1,41.0,16.0
PER,red_bull,15,2022,C2,57.0,16.0
ALO,alpine,15,2022,C3,1.0,12.0
ALO,alpine,15,2022,C1,13.0,35.0
ALO,alpine,15,2022,C3,48.0,25.0
LEC,ferrari,15,2022,C3,1.0,20.0
LEC,ferrari,15,2022,C2,18.0,28.0
LEC,ferrari,15,2022,C1,46.0,11.0
LEC,ferrari,15,2022,C3,57.0,19.0
STR,aston_martin,15,2022,C3,1.0,16.0
STR,aston_martin,15,2022,C2,17.0,23.0
STR,aston_martin,15,2022,C1,39.0,19.0
STR,aston_martin,15,2022,C3,57.0,19.0
MAG,haas,15,2022,C2,1.0,14.0
MAG,haas,15,2022,C2,15.0,20.0
MAG,haas,15,2022,C1,35.0,13.0
MAG,haas,15,2022,C3,48.0,28.0
TSU,alphatauri,15,2022,C3,1.0,16.0
TSU,alphatauri,15,2022,C2,14.0,30.0
TSU,alphatauri,15,2022,C1,43.0,2.0
ALB,williams,15,2022,C2,1.0,21.0
ALB,williams,15,2022,C2,22.0,21.0
ALB,williams,15,2022,C1,43.0,13.0
ALB,williams,15,2022,C3,56.0,17.0
ZHO,alfa,15,2022,C3,1.0,12.0
ZHO,alfa,15,2022,C3,13.0,28.0
ZHO,alfa,15,2022,C2,38.0,18.0
ZHO,alfa,15,2022,C3,56.0,20.0
RIC,mclaren,15,2022,C3,1.0,11.0
RIC,mclaren,15,2022,C2,12.0,16.0
RIC,mclaren,15,2022,C1,28.0,20.0
RIC,mclaren,15,2022,C3,48.0,8.0
RIC,mclaren,15,2022,C3,56.0,17.0
OCO,alpine,15,2022,C3,1.0,18.0
OCO,alpine,15,2022,C1,19.0,38.0
OCO,alpine,15,2022,C3,57.0,19.0
NOR,mclaren,15,2022,C2,1.0,17.0
NOR,mclaren,15,2022,C1,18.0,30.0
NOR,mclaren,15,2022,C3,48.0,13.0
NOR,mclaren,15,2022,C3,58.0,18.0
HAM,mercedes,15,2022,C2,1.0,29.0
HAM,mercedes,15,2022,C1,30.0,19.0
HAM,mercedes,15,2022,C2,49.0,24.0
MSC,haas,15,2022,C2,1.0,13.0
MSC,haas,15,2022,C2,14.0,20.0
MSC,haas,15,2022,C1,34.0,14.0
MSC,haas,15,2022,C3,48.0,27.0
VET,aston_martin,15,2022,C3,1.0,9.0
VET,aston_martin,15,2022,C2,10.0,27.0
VET,aston_martin,15,2022,C1,36.0,14.0
VET,aston_martin,15,2022,C3,49.0,24.0
SAI,ferrari,15,2022,C3,1.0,17.0
SAI,ferrari,15,2022,C2,15.0,29.0
SAI,ferrari,15,2022,C1,44.0,14.0
SAI,ferrari,15,2022,C3,58.0,18.0
LAT,williams,15,2022,C3,1.0,13.0
LAT,williams,15,2022,C2,14.0,13.0
LAT,williams,15,2022,C1,27.0,28.0
LAT,williams,15,2022,C3,55.0,17.0
RUS,mercedes,15,2022,C2,1.0,31.0
RUS,mercedes,15,2022,C1,32.0,17.0
RUS,mercedes,15,2022,C2,49.0,9.0
RUS,mercedes,15,2022,C3,58.0,17.0
BOT,alfa,15,2022,C3,1.0,16.0
BOT,alfa,15,2022,C3,17.0,18.0
VER,red_bull,16,2022,C4,1.0,25.0
VER,red_bull,16,2022,C3,26.0,23.0
VER,red_bull,16,2022,C4,49.0,5.0
GAS,alphatauri,16,2022,C3,1.0,18.0
GAS,alphatauri,16,2022,C2,19.0,36.0
PER,red_bull,16,2022,C3,1.0,7.0
PER,red_bull,16,2022,C2,8.0,35.0
PER,red_bull,16,2022,C4,43.0,11.0
ALO,alpine,16,2022,C3,1.0,31.0
LEC,ferrari,16,2022,C4,1.0,12.0
LEC,ferrari,16,2022,C3,13.0,21.0
LEC,ferrari,16,2022,C4,34.0,15.0
LEC,ferrari,16,2022,C4,49.0,8.0
STR,aston_martin,16,2022,C3,1.0,19.0
STR,aston_martin,16,2022,C2,19.0,22.0
MAG,haas,16,2022,C3,1.0,24.0
MAG,haas,16,2022,C2,25.0,22.0
MAG,haas,16,2022,C4,47.0,6.0
TSU,alphatauri,16,2022,C3,1.0,19.0
TSU,alphatauri,16,2022,C2,20.0,29.0
TSU,alphatauri,16,2022,C4,48.0,5.0
ZHO,alfa,16,2022,C3,1.0,18.0
ZHO,alfa,16,2022,C2,19.0,35.0
RIC,mclaren,16,2022,C3,1.0,19.0
RIC,mclaren,16,2022,C2,20.0,27.0
OCO,alpine,16,2022,C4,1.0,19.0
OCO,alpine,16,2022,C2,20.0,34.0
NOR,mclaren,16,2022,C3,1.0,35.0
NOR,mclaren,16,2022,C4,36.0,14.0
NOR,mclaren,16,2022,C4,48.0,9.0
HAM,mercedes,16,2022,C3,1.0,33.0
HAM,mercedes,16,2022,C4,34.0,20.0
DEV,williams,16,2022,C4,1.0,19.0
DEV,williams,16,2022,C3,20.0,34.0
MSC,haas,16,2022,C3,1.0,33.0
MSC,haas,16,2022,C4,34.0,20.0
VET,aston_martin,16,2022,C3,1.0,12.0
SAI,ferrari,16,2022,C3,1.0,30.0
SAI,ferrari,16,2022,C4,31.0,17.0
SAI,ferrari,16,2022,C4,48.0,6.0
LAT,williams,16,2022,C3,1.0,15.0
LAT,williams,16,2022,C2,16.0,32.0
LAT,williams,16,2022,C4,48.0,5.0
RUS,mercedes,16,2022,C4,1.0,23.0
RUS,mercedes,16,2022,C2,24.0,24.0
RUS,mercedes,16,2022,C4,48.0,9.0
BOT,alfa,16,2022,C3,1.0,35.0
VER,red_bull,17,2022,0,1.0,35.0
VER,red_bull,17,2022,C4,36.0,5.0
VER,red_bull,17,2022,C5,41.0,19.0
GAS,alphatauri,17,2022,0,1.0,36.0
GAS,alphatauri,17,2022,C4,34.0,26.0
PER,red_bull,17,2022,0,1.0,35.0
PER,red_bull,17,2022,C4,36.0,24.0
ALO,alpine,17,2022,0,1.0,21.0
LEC,ferrari,17,2022,0,1.0,34.0
LEC,ferrari,17,2022,C4,35.0,25.0
STR,aston_martin,17,2022,0,1.0,35.0
STR,aston_martin,17,2022,C4,36.0,24.0
MAG,haas,17,2022,0,1.0,7.0
MAG,haas,17,2022,0,8.0,29.0
MAG,haas,17,2022,C4,34.0,26.0
TSU,alphatauri,17,2022,0,1.0,39.0
TSU,alphatauri,17,2022,C4,34.0,2.0
ALB,williams,17,2022,0,1.0,25.0
ZHO,alfa,17,2022,0,1.0,7.0
RIC,mclaren,17,2022,0,1.0,36.0
RIC,mclaren,17,2022,C5,37.0,23.0
OCO,alpine,17,2022,0,1.0,27.0
NOR,mclaren,17,2022,0,1.0,36.0
NOR,mclaren,17,2022,C4,37.0,23.0
HAM,mercedes,17,2022,0,1.0,34.0
HAM,mercedes,17,2022,C4,35.0,25.0
MSC,haas,17,2022,0,1.0,34.0
MSC,haas,17,2022,C4,35.0,7.0
MSC,haas,17,2022,C5,42.0,17.0
VET,aston_martin,17,2022,0,1.0,34.0
VET,aston_martin,17,2022,C4,35.0,25.0
SAI,ferrari,17,2022,0,1.0,35.0
SAI,ferrari,17,2022,C4,36.0,24.0
LAT,williams,17,2022,0,1.0,7.0
RUS,mercedes,17,2022,0,1.0,21.0
RUS,mercedes,17,2022,C4,22.0,14.0
RUS,mercedes,17,2022,C4,36.0,6.0
RUS,mercedes,17,2022,C5,42.0,10.0
RUS,mercedes,17,2022,C5,52.0,6.0
BOT,alfa,17,2022,0,1.0,33.0
VER,red_bull,18,2022,0,1.0,2.0
VER,red_bull,18,2022,0,3.0,5.0
VER,red_bull,18,2022,0,8.0,22.0
GAS,alphatauri,18,2022,0,1.0,1.0
GAS,alphatauri,18,2022,0,2.0,1.0
GAS,alphatauri,18,2022,0,3.0,5.0
GAS,alphatauri,18,2022,0,8.0,12.0
GAS,alphatauri,18,2022,0,20.0,9.0
PER,red_bull,18,2022,0,1.0,2.0
PER,red_bull,18,2022,0,3.0,5.0
PER,red_bull,18,2022,0,8.0,21.0
ALO,alpine,18,2022,0,1.0,2.0
ALO,alpine,18,2022,0,3.0,6.0
ALO,alpine,18,2022,0,9.0,14.0
ALO,alpine,18,2022,0,23.0,6.0
LEC,ferrari,18,2022,0,1.0,2.0
LEC,ferrari,18,2022,0,3.0,5.0
LEC,ferrari,18,2022,0,8.0,21.0
STR,aston_martin,18,2022,0,1.0,2.0
STR,aston_martin,18,2022,0,3.0,5.0
STR,aston_martin,18,2022,0,8.0,12.0
STR,aston_martin,18,2022,0,20.0,9.0
MAG,haas,18,2022,0,1.0,2.0
MAG,haas,18,2022,0,3.0,5.0
MAG,haas,18,2022,0,8.0,21.0
TSU,alphatauri,18,2022,0,1.0,2.0
TSU,alphatauri,18,2022,0,3.0,5.0
TSU,alphatauri,18,2022,0,8.0,13.0
TSU,alphatauri,18,2022,0,21.0,8.0
ALB,williams,18,2022,0,1.0,1.0
ZHO,alfa,18,2022,0,1.0,2.0
ZHO,alfa,18,2022,0,3.0,7.0
ZHO,alfa,18,2022,0,10.0,9.0
ZHO,alfa,18,2022,0,19.0,10.0
RIC,mclaren,18,2022,0,1.0,2.0
RIC,mclaren,18,2022,0,3.0,6.0
RIC,mclaren,18,2022,0,9.0,20.0
OCO,alpine,18,2022,0,1.0,2.0
OCO,alpine,18,2022,0,3.0,5.0
OCO,alpine,18,2022,0,8.0,21.0
NOR,mclaren,18,2022,0,1.0,2.0
NOR,mclaren,18,2022,0,3.0,4.0
NOR,mclaren,18,2022,0,7.0,22.0
HAM,mercedes,18,2022,0,1.0,3.0
HAM,mercedes,18,2022,0,3.0,6.0
HAM,mercedes,18,2022,0,8.0,24.0
MSC,haas,18,2022,0,1.0,2.0
MSC,haas,18,2022,0,3.0,9.0
MSC,haas,18,2022,0,12.0,17.0
VET,aston_martin,18,2022,0,1.0,2.0
VET,aston_martin,18,2022,0,3.0,3.0
VET,aston_martin,18,2022,0,6.0,23.0
SAI,ferrari,18,2022,0,1.0,1.0
LAT,williams,18,2022,0,1.0,2.0
LAT,williams,18,2022,0,3.0,3.0
LAT,williams,18,2022,0,6.0,23.0
RUS,mercedes,18,2022,0,1.0,2.0
RUS,mercedes,18,2022,0,3.0,5.0
RUS,mercedes,18,2022,0,8.0,23.0
BOT,alfa,18,2022,0,1.0,2.0
BOT,alfa,18,2022,0,3.0,4.0
VER,red_bull,19,2022,C3,1.0,13.0
VER,red_bull,19,2022,C2,14.0,22.0
VER,red_bull,19,2022,C3,36.0,21.0
GAS,alphatauri,19,2022,C3,1.0,11.0
GAS,alphatauri,19,2022,C2,12.0,22.0
GAS,alphatauri,19,2022,C2,33.0,25.0
PER,red_bull,19,2022,C3,1.0,14.0
PER,red_bull,19,2022,C2,15.0,24.0
PER,red_bull,19,2022,C3,39.0,18.0
ALO,alpine,19,2022,C2,1.0,18.0
ALO,alpine,19,2022,C3,19.0,4.0
ALO,alpine,19,2022,C2,23.0,34.0
LEC,ferrari,19,2022,C3,1.0,18.0
LEC,ferrari,19,2022,C2,19.0,17.0
LEC,ferrari,19,2022,C3,36.0,21.0
STR,aston_martin,19,2022,C3,1.0,16.0
STR,aston_martin,19,2022,C3,16.0,8.0
MAG,haas,19,2022,C2,1.0,18.0
MAG,haas,19,2022,C3,19.0,38.0
TSU,alphatauri,19,2022,C3,1.0,10.0
TSU,alphatauri,19,2022,C3,11.0,23.0
TSU,alphatauri,19,2022,C2,34.0,23.0
ALB,williams,19,2022,C3,1.0,9.0
ALB,williams,19,2022,C3,10.0,9.0
ALB,williams,19,2022,C2,19.0,38.0
ZHO,alfa,19,2022,C3,1.0,9.0
ZHO,alfa,19,2022,C2,10.0,14.0
ZHO,alfa,19,2022,C2,24.0,33.0
RIC,mclaren,19,2022,C3,1.0,10.0
RIC,mclaren,19,2022,C2,11.0,25.0
RIC,mclaren,19,2022,C2,36.0,21.0
OCO,alpine,19,2022,C2,1.0,18.0
OCO,alpine,19,2022,C2,19.0,27.0
OCO,alpine,19,2022,C3,46.0,11.0
NOR,mclaren,19,2022,C3,1.0,14.0
NOR,mclaren,19,2022,C2,15.0,20.0
NOR,mclaren,19,2022,C2,35.0,22.0
HAM,mercedes,19,2022,C3,1.0,12.0
HAM,mercedes,19,2022,C2,13.0,22.0
HAM,mercedes,19,2022,C2,35.0,22.0
MSC,haas,19,2022,C2,1.0,18.0
MSC,haas,19,2022,C3,19.0,15.0
MSC,haas,19,2022,C2,34.0,23.0
VET,aston_martin,19,2022,C3,1.0,19.0
VET,aston_martin,19,2022,C3,19.0,24.0
VET,aston_martin,19,2022,C2,42.0,16.0
SAI,ferrari,19,2022,C3,1.0,1.0
LAT,williams,19,2022,C3,1.0,5.0
LAT,williams,19,2022,C3,6.0,13.0
LAT,williams,19,2022,C2,19.0,38.0
RUS,mercedes,19,2022,C3,1.0,13.0
RUS,mercedes,19,2022,C2,14.0,23.0
RUS,mercedes,19,2022,C2,37.0,18.0
RUS,mercedes,19,2022,C4,55.0,5.0
BOT,alfa,19,2022,C3,1.0,10.0
VER,red_bull,20,2022,C4,1.0,28.0
VER,red_bull,20,2022,C3,26.0,46.0
GAS,alphatauri,20,2022,C3,1.0,40.0
GAS,alphatauri,20,2022,C4,41.0,30.0
PER,red_bull,20,2022,C4,1.0,26.0
PER,red_bull,20,2022,C3,24.0,48.0
ALO,alpine,20,2022,C3,1.0,40.0
ALO,alpine,20,2022,C2,41.0,24.0
LEC,ferrari,20,2022,C4,1.0,30.0
LEC,ferrari,20,2022,C3,29.0,43.0
STR,aston_martin,20,2022,C3,1.0,18.0
STR,aston_martin,20,2022,C4,18.0,23.0
STR,aston_martin,20,2022,C4,41.0,30.0
MAG,haas,20,2022,C3,1.0,38.0
MAG,haas,20,2022,C4,39.0,35.0
TSU,alphatauri,20,2022,C4,1.0,29.0
TSU,alphatauri,20,2022,C3,30.0,21.0
ALB,williams,20,2022,C3,1.0,38.0
ALB,williams,20,2022,C4,39.0,32.0
ZHO,alfa,20,2022,C3,1.0,45.0
ZHO,alfa,20,2022,C4,46.0,25.0
RIC,mclaren,20,2022,C3,1.0,44.0
RIC,mclaren,20,2022,C4,45.0,26.0
OCO,alpine,20,2022,C3,1.0,33.0
OCO,alpine,20,2022,C2,34.0,37.0
NOR,mclaren,20,2022,C3,1.0,31.0
NOR,mclaren,20,2022,C2,32.0,39.0
HAM,mercedes,20,2022,C3,1.0,29.0
HAM,mercedes,20,2022,C2,30.0,42.0
MSC,haas,20,2022,C4,1.0,29.0
MSC,haas,20,2022,C3,25.0,46.0
VET,aston_martin,20,2022,C4,1.0,38.0
VET,aston_martin,20,2022,C3,39.0,33.0
SAI,ferrari,20,2022,C4,1.0,32.0
SAI,ferrari,20,2022,C3,30.0,42.0
LAT,williams,20,2022,C4,1.0,23.0
LAT,williams,20,2022,C2,24.0,29.0
LAT,williams,20,2022,C4,53.0,17.0
RUS,mercedes,20,2022,C3,1.0,34.0
RUS,mercedes,20,2022,C2,35.0,35.0
RUS,mercedes,20,2022,C4,70.0,5.0
BOT,alfa,20,2022,C3,1.0,39.0
VER,red_bull,21,2022,C4,1.0,7.0
VER,red_bull,21,2022,C3,8.0,16.0
VER,red_bull,21,2022,C4,24.0,32.0
VER,red_bull,21,2022,C4,49.0,23.0
GAS,alphatauri,21,2022,C4,1.0,19.0
GAS,alphatauri,21,2022,C3,20.0,16.0
GAS,alphatauri,21,2022,C4,36.0,22.0
GAS,alphatauri,21,2022,C3,53.0,19.0
PER,red_bull,21,2022,C4,1.0,23.0
PER,red_bull,21,2022,C3,24.0,24.0
PER,red_bull,21,2022,C3,48.0,24.0
ALO,alpine,21,2022,C3,1.0,14.0
ALO,alpine,21,2022,C3,15.0,21.0
ALO,alpine,21,2022,C3,36.0,17.0
ALO,alpine,21,2022,C4,53.0,19.0
LEC,ferrari,21,2022,C3,1.0,7.0
LEC,ferrari,21,2022,C3,8.0,14.0
LEC,ferrari,21,2022,C4,22.0,23.0
LEC,ferrari,21,2022,C4,45.0,28.0
STR,aston_martin,21,2022,C3,1.0,30.0
STR,aston_martin,21,2022,C3,30.0,20.0
STR,aston_martin,21,2022,C4,49.0,23.0
MAG,haas,21,2022,C3,1.0,1.0
TSU,alphatauri,21,2022,C3,1.0,20.0
TSU,alphatauri,21,2022,C4,21.0,20.0
TSU,alphatauri,21,2022,C4,41.0,14.0
TSU,alphatauri,21,2022,C3,55.0,16.0
ALB,williams,21,2022,C2,1.0,4.0
ALB,williams,21,2022,C3,5.0,21.0
ALB,williams,21,2022,C3,26.0,22.0
ALB,williams,21,2022,C3,48.0,24.0
ZHO,alfa,21,2022,C4,1.0,16.0
ZHO,alfa,21,2022,C3,17.0,21.0
ZHO,alfa,21,2022,C4,38.0,34.0
RIC,mclaren,21,2022,C4,1.0,1.0
OCO,alpine,21,2022,C4,1.0,24.0
OCO,alpine,21,2022,C3,25.0,23.0
OCO,alpine,21,2022,C4,48.0,27.0
NOR,mclaren,21,2022,C4,1.0,24.0
NOR,mclaren,21,2022,C3,25.0,21.0
NOR,mclaren,21,2022,C4,46.0,12.0
HAM,mercedes,21,2022,C4,1.0,29.0
HAM,mercedes,21,2022,C3,30.0,19.0
HAM,mercedes,21,2022,C4,49.0,29.0
MSC,haas,21,2022,C3,1.0,24.0
MSC,haas,21,2022,C4,25.0,22.0
MSC,haas,21,2022,C4,47.0,29.0
VET,aston_martin,21,2022,C4,1.0,26.0
VET,aston_martin,21,2022,C3,27.0,20.0
VET,aston_martin,21,2022,C3,46.0,27.0
SAI,ferrari,21,2022,C3,1.0,17.0
SAI,ferrari,21,2022,C4,18.0,19.0
SAI,ferrari,21,2022,C3,37.0,17.0
SAI,ferrari,21,2022,C4,54.0,24.0
LAT,williams,21,2022,C3,1.0,20.0
LAT,williams,21,2022,C2,21.0,12.0
LAT,williams,21,2022,C3,33.0,20.0
LAT,williams,21,2022,C4,53.0,19.0
RUS,mercedes,21,2022,C4,1.0,24.0
RUS,mercedes,21,2022,C3,25.0,25.0
RUS,mercedes,21,2022,C4,50.0,31.0
BOT,alfa,21,2022,C4,1.0,24.0
BOT,alfa,21,2022,C3,25.0,21.0
VER,red_bull,22,2022,C4,1.0,20.0
VER,red_bull,22,2022,C3,21.0,38.0
LEC,ferrari,22,2022,C4,1.0,21.0
LEC,ferrari,22,2022,C3,22.0,37.0
PER,red_bull,22,2022,C4,1.0,15.0
PER,red_bull,22,2022,C3,16.0,18.0
PER,red_bull,22,2022,C3,34.0,25.0
SAI,ferrari,22,2022,C4,1.0,17.0
SAI,ferrari,22,2022,C3,18.0,22.0
SAI,ferrari,22,2022,C3,40.0,19.0
RUS,mercedes,22,2022,C4,1.0,15.0
RUS,mercedes,22,2022,C3,16.0,24.0
RUS,mercedes,22,2022,C4,40.0,19.0
NOR,mclaren,22,2022,C4,1.0,15.0
NOR,mclaren,22,2022,C3,16.0,27.0
NOR,mclaren,22,2022,C4,43.0,16.0
OCO,alpine,22,2022,C4,1.0,14.0
OCO,alpine,22,2022,C3,15.0,27.0
OCO,alpine,22,2022,C3,42.0,17.0
STR,aston_martin,22,2022,C4,1.0,13.0
STR,aston_martin,22,2022,C3,14.0,28.0
STR,aston_martin,22,2022,C4,41.0,19.0
RIC,mclaren,22,2022,C4,1.0,19.0
RIC,mclaren,22,2022,C3,20.0,39.0
VET,aston_martin,22,2022,C4,1.0,25.0
VET,aston_martin,22,2022,C3,26.0,34.0
TSU,alphatauri,22,2022,C4,1.0,14.0
TSU,alphatauri,22,2022,C3,15.0,24.0
TSU,alphatauri,22,2022,C5,39.0,20.0
ZHO,alfa,22,2022,C4,1.0,15.0
ZHO,alfa,22,2022,C3,16.0,29.0
ZHO,alfa,22,2022,C5,45.0,13.0
ALB,williams,22,2022,C4,1.0,12.0
ALB,williams,22,2022,C3,13.0,23.0
